Date,sp_log_return,vix_log_return,vix_above_40,vix_above_30,vix_above_20,vix_spike,vix_level,sp_return_ma5,sp_return_ma20,sp_vol_20,sp_momentum_10,sp_rsi_14,sp_atr_14,sp_volume_pct_change_1,sp_high_low_range,sp_volume_log_return,imputed_sp_log_return,imputed_vix_log_return,imputed_vix_above_40,imputed_vix_above_30,imputed_vix_above_20,imputed_vix_spike,imputed_vix_level,imputed_sp_return_ma5,imputed_sp_return_ma20,imputed_sp_vol_20,imputed_sp_momentum_10,imputed_sp_rsi_14,imputed_sp_atr_14,imputed_sp_volume_pct_change_1,imputed_sp_high_low_range,imputed_sp_volume_log_return,close_return_target
1990-05-11,2.033725633710195,0.9342619794601044,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,0.0440822678403934,1.6041423208018155,0.3450656637304478,-0.2049130400976913,2.007174573509924,1.8499489279957664,-0.8683718528875939,1.311442861008534,1.2783482005691371,0.3899898433449706,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0078125
1990-05-14,0.6540442203203628,0.2428250985484669,-0.1532495515609949,-0.2971711151757822,1.2916865177012895,-0.2654962674324945,0.0863834972282834,1.6668615721556677,0.4935368546793381,-0.1834492630738171,2.0906460167657457,2.046458152444172,-0.8583044992627735,-0.166593543001081,0.6325771209000889,-0.0375710745625781,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0013248801147375255
1990-05-15,-0.1447733537633161,-0.4822029248320345,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,0.003062923524207,1.426576380260308,0.4677114052509058,-0.1809641151289277,1.9118075815266924,1.9235005583301927,-0.8587135032056837,-0.822102642378046,-0.6633864218043218,-0.3075610064608689,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.000790331885123785
1990-05-16,-0.097840618383652,-1.407691611713085,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2251074848528022,1.2876979322483424,0.7090964338370757,-0.267915539321183,1.6770999050390158,1.8488409273157755,-0.8598461368945364,-0.1632761636445324,-0.51466678313295,-0.036374348314915,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0013276870641332206
1990-05-17,0.0878725671725453,-0.369792272147741,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2815089610402696,1.225348484294199,0.9126070045460964,-0.3207929802693592,1.6166452083717124,2.6416365542649896,-0.865949512634161,0.0287489901356575,-0.4571985303166088,0.0305649522839601,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0004796271254234874
1990-05-18,0.013559753759333,-0.0597026195516341,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2904819120476131,0.2479461372938648,1.1212135094465725,-0.3928479921333189,1.369105893204007,2.6310265153093515,-0.8704482679752273,-0.0998062035292194,-0.7041418434133487,-0.0137494908657913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.009474354874740687
1990-05-21,0.798549906386788,-0.4160239760601141,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.3520111730164706,0.3178612854101438,1.6066636651289603,-0.521317592927959,1.467181781378831,2.642521155980972,-0.8601920620603354,0.0060214341746151,0.2573715417647478,0.0228720431257727,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0012010968597242488
1990-05-22,0.0767838645768577,0.9529956136583918,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2084432234152403,0.4250557229311947,1.6803665003616517,-0.5407420216968665,1.3687684436982306,2.62996831990907,-0.853648287004718,0.5807414519425715,-0.0128669259129346,0.2012555168724752,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0023993970558109368
1990-05-23,0.1816931558896205,-0.5540899913636221,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2930456821910193,0.5603005410682104,1.621036347871185,-0.5397046339266525,1.3660815730318876,2.62783708968531,-0.8544347074968254,-0.4993153235764063,-0.6578507172673176,-0.1655173881745568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0024492884908667856
1990-05-24,-0.2435771993263536,0.4382788946216204,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2263891254299274,0.399937581321253,1.506020294970785,-0.5144962662748519,1.201397921731021,2.381362043563265,-0.8594683363040782,-0.3474547009123138,-0.8421288203816156,-0.1050833075877903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01068613334089441
1990-05-25,-0.970778266613822,-0.3189996289695815,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2750997801763322,-0.0763076126515243,1.523210802235658,-0.5295117687779116,0.1265050263461207,1.4623886224155207,-0.8559133623617927,-0.7074232013220977,-0.0968930582424606,-0.2547550242066378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01711886613482516
1990-05-29,1.46022471452806,1.1660369794481729,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.0917943713306185,0.2438257570121617,1.7889771579077247,-0.4240385108527121,0.4149245839071173,1.6659253022612983,-0.8425739771936908,0.3499506079631252,0.4909432216047767,0.1333962473192969,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0005822583075889565
1990-05-30,0.0225563496443753,-1.0645630379225912,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2597174038104733,0.2175892479744517,1.7039538260204046,-0.4160522700434096,0.4747885465934006,1.6393399052039404,-0.842322238147139,1.240062811634198,-0.6730101927056898,0.373045557875713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0010253994618028006
1990-05-31,0.0613912807408433,-0.0591195391468775,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2686903548178169,0.1593844558403443,1.5769340231331488,-0.4151585637480334,0.531755434560864,1.6134197677632016,-0.8442099929653315,-0.5484891567535919,-0.8703584995052313,-0.1858961438803135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005342835913636934
1990-06-01,0.4388551452644686,-0.2388693438099959,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.3045824033417689,0.4895607952646271,1.6234660679456523,-0.4141815949149147,0.6573231462733363,1.2614400110760302,-0.8636526578627428,0.3243541677613999,-0.6623026891403354,0.1255784312729062,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011675267627544006
1990-06-04,0.989563350312966,1.077577279119662,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.1379412559336167,1.4380187987991082,1.6960988940264643,-0.3912583489585406,1.0064987062359882,1.3516797046694995,-0.8669244973853941,-0.2494733025929733,0.2547258831295584,-0.0679440076652042,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.002068533643636905
1990-06-05,-0.2101071005552374,0.4564017951586184,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.0635936332368852,0.6298741545724402,1.5083058202230153,-0.3737783765296181,0.6456410450010479,1.2978763590744684,-0.8636525618524277,0.3360668953691406,-0.3767994168623914,0.1291633884151402,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0045822145053379115
1990-06-06,-0.4313077371538532,-1.2528843941603858,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2622811739538794,0.410284353527715,1.30807331991663,-0.3370572159000199,0.4638659263712543,1.041046117414918,-0.8652569902303556,-0.5745498483052981,-0.692678689518441,-0.1968670466185749,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.004959441037296619
1990-06-07,-0.4645513751195135,-0.462847941820715,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.3315015008583774,0.1558212961484834,1.1409289972946652,-0.3014206046611257,0.232665143111112,0.7072830776144465,-0.8608525170188519,-0.1248847291428943,-0.0574245535458615,-0.0226280500105673,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.012226359675148069
1990-06-08,-1.107430942943503,0.5972217749965683,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2417715017957862,-0.5923071950550205,0.8023803315428274,-0.1866532877781817,-0.0763876264877507,0.0993519000243762,-0.8492436217725841,-0.3790966445289828,0.4125890930451546,-0.1173777790174561,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008140318076699238
1990-06-11,0.6825683196049699,-1.0751235497626073,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.4007215832682975,-0.7408383956407533,0.4569323426420884,-0.42490163676161,0.5151145176578439,0.0568525651450432,-0.853522321471127,-0.5254797759686648,-0.1698183178812195,-0.1763088127237821,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012775475084498611
1990-06-12,1.084892740257005,0.2320306218996159,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.3673933048877516,-0.1142879245449181,0.5670866179283355,-0.3738808224641349,0.3808355531634937,0.3870532588959126,-0.8481425754774446,0.8429512085533433,0.4686458398848293,0.2731478493579118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0036860234908276945
1990-06-13,-0.3523800881769115,0.6749008278593452,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2674087142406917,-0.0761009270716424,0.5140081731486322,-0.3628229786388858,0.2466980959974169,0.181610521665898,-0.8472617768454592,-0.0273865314921,-0.5847608989241783,0.0114554588904667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.005480953777618813
1990-06-14,-0.5105312069952349,0.0168990266699729,-0.1532495515609949,-0.2971711151757822,-0.7740958208919075,-0.2654962674324945,-0.2648449440972856,-0.0983470188584733,0.4084963038896904,-0.3387032270959073,0.0420868060230318,0.0714414831074337,-0.8423225261780845,-0.4793876635794943,-0.3757359990917047,-0.1573757255398291,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.7582710921292275e-05
