Date,regime,ma_20,ma_50
1995-10-31,1,583.0070007324218,577.5115979003906
1995-11-01,1,583.1445007324219,578.0055969238281
1995-11-02,1,583.4989990234375,578.6571960449219
1995-11-03,1,583.9029998779297,579.3193957519532
1995-11-06,1,584.4075012207031,579.8865966796875
1995-11-07,1,584.8475006103515,580.4319970703125
1995-11-08,1,585.4600006103516,581.0661975097656
1995-11-09,1,585.9680023193359,581.712998046875
1995-11-10,1,586.3790008544922,582.3297973632813
1995-11-13,1,586.8424987792969,582.8989965820313
1995-11-14,1,586.9679962158203,583.301396484375
1995-11-15,1,587.2939971923828,583.777197265625
1995-11-16,1,587.6284973144532,584.3181982421875
1995-11-17,1,588.2589965820313,584.8659985351562
1995-11-20,1,588.8484954833984,585.3247985839844
1995-11-21,1,589.53349609375,585.7993981933594
1995-11-22,1,590.3299987792968,586.1919982910156
1995-11-24,1,591.4924987792969,586.5191979980468
1995-11-27,1,592.5734985351562,586.8785986328126
1995-11-28,1,593.7334991455078,587.3521984863281
1995-11-29,1,595.0404998779297,587.8209985351563
1995-11-30,1,596.0980010986328,588.192998046875
1995-12-01,1,596.9610015869141,588.67259765625
1995-12-04,1,598.1165008544922,589.3115979003907
1995-12-05,1,599.5774993896484,590.0289978027344
1995-12-06,1,601.2704986572265,590.8043981933594
1995-12-07,1,602.4934967041015,591.5069982910156
1995-12-08,1,603.7044952392578,592.1391979980468
1995-12-11,1,605.0444976806641,592.8413989257813
1995-12-12,1,606.3684997558594,593.5826000976563
1995-12-13,1,607.9885009765625,594.369599609375
1995-12-14,1,609.1364990234375,595.0785998535156
1995-12-15,1,610.0864990234375,595.7528002929688
1995-12-18,1,610.4234985351562,596.2392004394532
1995-12-19,1,611.1774993896485,596.910400390625
1995-12-20,1,611.4625,597.4788000488281
1995-12-21,1,612.0669982910156,598.0993994140625
1995-12-22,1,612.6660003662109,598.6764001464844
1995-12-26,1,613.3149993896484,599.2723999023438
1995-12-27,1,613.7190002441406,599.9023999023437
1995-12-28,1,614.0429992675781,600.44919921875
1995-12-29,1,614.5709991455078,601.0189990234375
1996-01-02,1,615.2584991455078,601.6205981445313
1996-01-03,1,615.6404998779296,602.2977978515624
1996-01-04,1,615.6415008544922,602.9505981445312
1996-01-05,1,615.4680023193359,603.5539990234375
1996-01-08,1,615.5825042724609,604.2738000488281
1996-01-09,1,615.181005859375,604.9284008789062
1996-01-10,1,614.12900390625,605.3040002441406
1996-01-11,1,613.3245025634766,605.6928002929687
1996-01-12,1,612.3305023193359,606.0990002441406
1996-01-15,1,611.4755035400391,606.4110009765625
1996-01-16,1,611.0805023193359,606.7854016113281
1996-01-17,1,611.0585021972656,607.1014013671875
1996-01-18,1,610.8740020751953,607.4970007324218
1996-01-19,1,611.1685028076172,608.0072009277344
1996-01-22,1,611.3140045166016,608.4410009765625
1996-01-23,1,611.3560028076172,608.8316003417968
1996-01-24,1,611.6390045166015,609.3764013671876
1996-01-25,1,611.7640045166015,609.8710021972656
1996-01-26,1,612.1390045166015,610.5176025390625
1996-01-29,1,612.5535034179687,611.1228015136719
1996-01-30,1,613.0245056152344,611.7790014648438
1996-01-31,1,613.7595062255859,612.4980017089844
1996-02-01,1,614.7975067138672,613.3302026367187
1996-02-02,1,615.7540069580078,614.0422033691407
1996-02-05,1,616.9025054931641,614.902802734375
1996-02-06,1,618.7465057373047,615.8300036621093
1996-02-07,1,621.3190063476562,616.8022033691407
1996-02-08,1,623.9880065917969,617.7946032714843
1996-02-09,1,626.7160064697266,618.7692028808593
1996-02-12,1,629.7975067138672,619.8908032226562
1996-02-13,1,632.4010070800781,620.9614038085938
1996-02-14,1,634.8615081787109,621.799404296875
1996-02-15,1,637.0155090332031,622.4722045898437
1996-02-16,1,638.8230072021485,623.0282043457031
1996-02-20,1,640.1855072021484,623.5178051757813
1996-02-21,1,641.9510070800782,624.130205078125
1996-02-22,1,643.8960052490235,624.9170043945312
1996-02-23,1,645.9985046386719,625.7230041503906
1996-02-26,1,647.4405059814453,626.2984045410157
1996-02-27,1,648.5915069580078,626.9048046875
1996-02-28,1,649.3215057373047,627.4730041503906
1996-02-29,1,649.5420043945312,628.1454040527344
1996-03-01,1,649.8375030517578,628.7942041015625
1996-03-04,1,650.5860015869141,629.6916040039063
1996-03-05,1,651.3040008544922,630.5976037597657
1996-03-06,1,651.5875,631.398603515625
1996-03-07,1,651.7735015869141,632.1856042480468
1996-03-08,1,650.6450012207031,632.5650036621093
1996-03-11,1,649.8275024414063,633.0830041503906
1996-03-12,1,648.6095031738281,633.5062048339844
1996-03-13,1,647.5115020751953,633.8626049804687
1996-03-14,1,646.7760009765625,634.2536047363282
1996-03-15,1,646.2815002441406,634.7282043457031
1996-03-18,1,646.5150024414063,635.4470043945313
1996-03-19,1,647.0670013427734,636.1116040039062
1996-03-20,1,647.161001586914,636.9222033691407
1996-03-21,1,646.6775024414062,637.9364038085937
1996-03-22,1,646.2545013427734,638.8950036621094
1996-03-25,1,646.2334991455078,639.8596032714844
1996-03-26,1,646.5199981689453,640.9226025390625
1996-03-27,1,646.7279968261719,641.732001953125
1996-03-28,1,647.1534973144531,642.5834020996094
1996-03-29,1,647.2099975585937,643.3286022949219
1996-04-01,1,647.3559967041016,644.1666015625
1996-04-02,1,647.3294982910156,645.0038012695312
1996-04-03,1,647.5234985351562,645.8656018066406
1996-04-04,1,647.6339965820313,646.5836010742188
1996-04-08,1,648.17099609375,647.1278002929688
1996-04-09,1,648.2794952392578,647.5392004394531
1996-04-10,1,648.0999938964844,647.7248010253907
1996-04-11,0,647.731494140625,647.745400390625
1996-04-12,0,647.5234954833984,647.7592004394531
1996-04-15,0,647.5764953613282,647.8397998046875
1996-04-16,0,647.193994140625,648.0229992675781
1996-04-17,0,646.6899932861328,648.0265991210938
1996-04-18,0,646.3714935302735,647.9721984863281
1996-04-19,0,646.165493774414,647.8749987792969
1996-04-22,0,646.0289947509766,647.7113989257813
1996-04-23,0,646.1059967041016,647.6155993652344
1996-04-24,0,645.9659973144531,647.3899987792969
1996-04-25,0,646.1639984130859,647.2371984863281
1996-04-26,0,646.3899993896484,647.1947985839844
1996-04-29,0,646.822998046875,647.2515979003906
1996-04-30,0,646.8449981689453,647.3753979492187
1996-05-01,0,646.8109985351563,647.6539978027344
1996-05-02,0,646.1859985351563,647.5595983886719
1996-05-03,0,645.4744995117187,647.2149987792968
1996-05-06,0,645.3029998779297,646.8495983886719
1996-05-07,0,645.1065002441406,646.6055981445312
1996-05-08,0,645.6700012207032,646.5561987304687
1996-05-09,0,646.3830017089844,646.5699987792968
1996-05-10,1,647.152001953125,646.8031994628906
1996-05-13,1,648.1030029296875,647.1459997558594
1996-05-14,1,649.1330017089844,647.4417993164062
1996-05-15,1,650.3235015869141,647.6343994140625
1996-05-16,1,651.3855010986329,647.8913989257812
1996-05-17,1,652.5774993896484,648.1965979003907
1996-05-20,1,653.8404998779297,648.9895983886719
1996-05-21,1,654.8994995117188,649.6443981933594
1996-05-22,1,656.3119995117188,650.4709973144531
1996-05-23,1,657.4684997558594,651.2199975585937
1996-05-24,1,658.7209991455078,651.9727978515625
1996-05-28,1,659.6244995117188,652.5887976074218
1996-05-29,1,660.3125,652.8943969726563
1996-05-30,1,661.1684997558593,653.2945971679687
1996-05-31,1,662.4554992675781,653.6773974609375
1996-06-03,1,663.7579986572266,654.047197265625
1996-06-04,1,665.3454986572266,654.4859973144531
1996-06-05,1,667.3544982910156,655.0539978027343
1996-06-06,1,668.7674987792968,655.4551989746094
1996-06-07,1,670.1609985351563,655.9431994628907
1996-06-10,1,671.1644958496094,656.4075988769531
1996-06-11,1,671.6374938964843,656.9169982910156
1996-06-12,1,671.8094940185547,657.2231982421876
1996-06-13,1,671.9344940185547,657.4763977050782
1996-06-14,1,671.9844940185546,657.6757971191406
1996-06-17,1,671.7969940185546,657.861796875
1996-06-18,1,671.2424926757812,658.2181970214843
1996-06-19,1,670.7024932861328,658.6135974121094
1996-06-20,1,669.8864929199219,659.1855969238281
1996-06-21,1,669.4284942626953,659.8987976074219
1996-06-24,1,668.9454925537109,660.5415966796875
1996-06-25,1,668.7579925537109,661.061396484375
1996-06-26,1,668.5809936523438,661.4491967773438
1996-06-27,1,668.4234924316406,661.9879968261719
1996-06-28,1,668.4989929199219,662.5283972167969
1996-07-01,1,668.9089935302734,663.1445971679688
1996-07-02,1,668.9614929199219,663.6589965820312
1996-07-03,1,668.6594940185547,664.0753967285157
1996-07-05,1,667.8799926757813,664.2207971191406
1996-07-08,1,666.8414916992188,664.2141967773438
1996-07-09,1,665.9709930419922,664.2399963378906
1996-07-10,1,665.2254943847656,664.2779968261718
1996-07-11,0,664.0569946289063,664.1079968261719
1996-07-12,0,662.9704956054687,663.9401965332031
1996-07-15,0,661.1679962158203,663.6685961914062
1996-07-16,0,659.3284973144531,663.4033959960938
1996-07-17,0,657.9289978027343,663.2685961914062
1996-07-18,0,657.0089965820313,663.3745959472657
1996-07-19,0,655.8404968261718,663.2537951660156
1996-07-22,0,654.1869964599609,663.0203955078125
1996-07-23,0,652.0879974365234,662.5159948730469
1996-07-24,0,649.9964996337891,661.8187951660157
1996-07-25,0,648.335498046875,661.1301953125
1996-07-26,0,646.7029998779296,660.5397961425781
1996-07-29,0,644.7169982910157,659.86099609375
1996-07-30,0,642.6859985351563,659.1879968261719
1996-07-31,0,641.0029998779297,658.5239965820313
1996-08-01,0,639.883999633789,658.0691967773438
1996-08-02,0,640.1364990234375,657.7505969238281
1996-08-05,0,640.5209991455079,657.4351965332031
1996-08-06,0,640.9024993896485,657.1125964355468
1996-08-07,0,641.3074981689454,656.9511962890625
1996-08-08,0,642.1535003662109,656.8443969726562
1996-08-09,0,642.9489990234375,656.6523962402343
1996-08-12,0,644.7475006103516,656.5853967285157
1996-08-13,0,646.3390014648437,656.4357971191406
1996-08-14,0,647.7380004882813,656.2255969238281
1996-08-15,0,648.6740020751953,655.9023974609376
1996-08-16,0,649.9980041503907,655.7459973144531
1996-08-19,0,651.6385040283203,655.6113977050782
1996-08-20,0,653.5795043945312,655.4819982910157
1996-08-21,1,655.5005035400391,655.3639990234375
1996-08-22,1,657.4760040283203,655.3967993164063
1996-08-23,1,659.032504272461,655.3790002441406
1996-08-26,1,660.681005859375,655.3396008300781
1996-08-27,1,662.2380065917969,655.3644018554687
1996-08-28,1,663.481005859375,655.4194018554688
1996-08-29,1,663.8500061035156,655.3282019042969
1996-08-30,1,663.3250061035156,655.1260021972656
1996-09-03,1,663.0495056152344,654.8836010742187
1996-09-04,1,662.7110046386719,654.6188012695312
1996-09-05,1,661.9750061035156,654.2380017089844
1996-09-06,1,661.6295043945313,654.0638012695313
1996-09-09,1,661.7125061035156,653.9680017089844
1996-09-10,1,661.6145050048829,653.8316015625
1996-09-11,1,661.968505859375,653.6596020507812
1996-09-12,1,662.4235076904297,653.6104028320312
1996-09-13,1,663.3365051269532,653.7732019042969
1996-09-16,1,664.2750030517578,654.3040014648437
1996-09-17,1,665.0930023193359,654.912001953125
1996-09-18,1,665.8820007324218,655.4464013671875
1996-09-19,1,666.7785003662109,655.9852014160156
1996-09-20,1,667.5960021972656,656.81240234375
1996-09-23,1,668.5684997558594,657.6182019042968
1996-09-24,1,669.6549987792969,658.7344018554687
1996-09-25,1,670.626498413086,659.8836022949218
1996-09-26,1,671.6789978027343,660.9194018554688
1996-09-27,1,673.1184967041015,661.772001953125
1996-09-30,1,674.885498046875,662.7440026855469
1996-10-01,1,676.6035003662109,663.8502026367188
1996-10-02,1,678.5235015869141,665.1930029296875
1996-10-03,1,680.6905029296875,666.5156030273438
1996-10-04,1,682.9795043945312,667.9214038085937
1996-10-07,1,684.9585052490235,669.2702038574218
1996-10-08,1,686.8000061035157,670.6648046875
1996-10-09,1,688.2730041503906,671.894404296875
1996-10-10,1,689.4460021972657,672.9876037597656
1996-10-11,1,690.452001953125,674.0004028320312
1996-10-14,1,691.4300018310547,674.8214025878906
1996-10-15,1,692.4115020751954,675.668203125
1996-10-16,1,693.5585021972656,676.5088024902344
1996-10-17,1,694.7580017089844,677.3654028320312
1996-10-18,1,695.9475006103515,678.3300024414062
1996-10-21,1,697.116000366211,679.2850024414063
1996-10-22,1,698.1640014648438,680.1010021972656
1996-10-23,1,699.2360015869141,681.04240234375
1996-10-24,1,700.0575012207031,681.8472021484375
1996-10-25,1,700.7940002441406,682.6200012207031
1996-10-28,1,701.2904998779297,683.2610009765625
1996-10-29,1,701.9114990234375,683.9594006347656
1996-10-30,1,702.2559997558594,684.6636010742187
1996-10-31,1,702.8804992675781,685.4676013183594
1996-11-01,1,702.9959991455078,686.1294018554687
1996-11-04,1,703.1654968261719,686.9234008789062
1996-11-05,1,703.8404968261718,687.9286010742187
1996-11-06,1,705.2329986572265,689.0924011230469
1996-11-07,1,706.8850006103515,690.3492016601563
1996-11-08,1,708.3930023193359,691.8176013183594
1996-11-11,1,709.8095031738281,693.4152014160156
1996-11-12,1,711.1590026855469,694.912001953125
1996-11-13,1,712.495004272461,696.42240234375
1996-11-14,1,713.9395050048828,698.1512023925782
1996-11-15,1,715.2795043945313,699.7900024414063
1996-11-18,1,716.6380065917969,701.2552026367188
1996-11-19,1,718.4175048828125,702.8222021484376
1996-11-20,1,720.2515045166016,704.3556018066406
1996-11-21,1,722.2745056152344,705.7876013183594
1996-11-22,1,724.665005493164,707.1514013671875
1996-11-25,1,727.6535064697266,708.61240234375
1996-11-26,1,730.3765075683593,710.072802734375
1996-11-27,1,733.0815063476563,711.5434033203124
1996-11-29,1,735.6690063476562,713.0238037109375
1996-12-02,1,738.3085052490235,714.4144030761719
1996-12-03,1,740.3860076904297,715.6504040527344
1996-12-04,1,741.9340057373047,716.8402038574219
1996-12-05,1,742.9235046386718,718.0112036132813
1996-12-06,1,743.5210021972656,719.0860034179688
1996-12-09,1,744.4680023193359,720.3574035644531
1996-12-10,1,745.2515014648437,721.5616027832032
1996-12-11,1,745.8100006103516,722.5946020507813
1996-12-12,1,745.7184997558594,723.3004016113281
1996-12-13,1,745.3565002441406,724.0176013183594
1996-12-16,1,744.5244995117188,724.4080004882812
1996-12-17,1,743.9754974365235,724.8619995117188
1996-12-18,1,743.4444976806641,725.4799987792969
1996-12-19,1,743.5349975585938,726.4603991699219
1996-12-20,1,743.8409973144531,727.5455993652344
1996-12-23,1,743.7504974365235,728.4707995605469
1996-12-24,1,743.4504974365234,729.4206005859374
1996-12-26,1,743.4434967041016,730.4856005859375
1996-12-27,1,743.5329956054687,731.5332006835938
1996-12-30,1,743.3744934082031,732.470400390625
1996-12-31,1,742.5834930419921,733.0688000488282
1997-01-02,1,742.0199920654297,733.6120007324218
1997-01-03,1,742.1664947509765,734.441201171875
1997-01-06,1,742.3299957275391,735.2488012695312
1997-01-07,1,743.0114959716797,736.2676013183594
1997-01-08,1,742.943994140625,737.2174011230469
1997-01-09,1,743.3094940185547,738.3692004394532
1997-01-10,1,744.2479949951172,739.5292004394531
1997-01-13,1,745.75849609375,740.7014001464844
1997-01-14,1,747.7694946289063,741.9731994628906
1997-01-15,1,750.0804962158203,743.2417993164063
1997-01-16,1,752.2659973144531,744.5021997070312
1997-01-17,1,754.4974975585938,745.7427990722656
1997-01-20,1,756.0444976806641,746.7849987792969
1997-01-21,1,757.7369964599609,747.8863977050781
1997-01-22,1,759.7024963378906,748.9945971679688
1997-01-23,1,761.0289947509766,749.9083972167969
1997-01-24,1,761.7639953613282,750.72759765625
1997-01-27,1,762.1754974365234,751.4053979492187
1997-01-28,1,762.733999633789,751.9881982421875
1997-01-29,1,764.3220001220703,752.6857983398437
1997-01-30,1,766.6799987792969,753.6287976074219
1997-01-31,1,768.5864959716797,754.5087976074219
1997-02-03,1,770.540493774414,755.3643969726562
1997-02-04,1,772.3419952392578,756.2945971679687
1997-02-05,1,773.835498046875,756.8855981445313
1997-02-06,1,775.1005004882812,757.347998046875
1997-02-07,1,776.6035003662109,758.0199975585938
1997-02-10,1,777.8994995117188,758.6285974121093
1997-02-11,1,778.936001586914,759.2799975585938
1997-02-12,1,780.714501953125,760.2041979980469
1997-02-13,1,782.818002319336,761.4749975585937
1997-02-14,1,784.4335021972656,762.74259765625
1997-02-18,1,786.4130004882812,764.1807971191406
1997-02-19,1,787.9015014648437,765.6385974121093
1997-02-20,1,788.7300018310547,766.6993969726562
1997-02-21,1,789.9405029296875,767.7839978027343
1997-02-24,1,791.9285034179687,769.1749987792969
1997-02-25,1,794.27900390625,770.829599609375
1997-02-26,1,796.3120025634765,772.3703991699218
1997-02-27,1,797.4405029296875,773.8521997070312
1997-02-28,1,797.7730041503906,775.1478002929688
1997-03-03,1,798.2305053710937,776.4232006835938
1997-03-04,1,798.4415069580078,777.3270007324219
1997-03-05,1,799.0780059814454,778.3894006347656
1997-03-06,1,800.0920043945313,779.4222009277344
1997-03-07,1,801.3330017089844,780.5009997558594
1997-03-10,1,802.5375030517578,781.6576000976562
1997-03-11,1,803.8330047607421,782.7486010742188
1997-03-12,1,804.56650390625,783.7568017578125
1997-03-13,1,803.9060028076171,784.7332019042968
